-5.858638598627267,-4.810662498624231,-4.801204950475789,-4.801204950475781,-4.622582931716269,-4.622582931716261,-3.8331935793306924,-2.810513672541817,-2.7625920391535286,-2.7625920391535255,-2.6060127307976444,-2.606012730797642,-2.4157173889177006,-2.1524330371378912,-2.15243303713789,-2.10102091554115,-1.4781631027329785,-1.349486515933466,-1.3494865159334652,-1.3082066963943435,-1.3082066963943422,-0.22192426933671175,-0.22192426933670822,0.23327131839750379,0.23327131839750623,0.8928753176933696,0.8928753176933791,2.264587462739229,2.3332506661340653,2.3332506661340653,2.3825155628292585,2.483780134742197,2.4837801347421986,2.885596262351699,3.0900117822653557,3.1274663761736625,3.127466376173663,3.8582725220887295,3.858272522088733,4.817600844427691,4.846414087782976,4.846414087782979,5.618267181917971,5.749112747933099,5.749112747933106,7.249330659784648
-5.858496801596483,-4.824645260523012,-4.801943891004911,-4.787859591896091,-4.621947589011128,-4.621573370250781,-3.832794779794735,-2.8203563010390065,-2.763940234708783,-2.754152279473944,-2.6067428909649646,-2.604642897409357,-2.413698616349329,-2.1582465819774126,-2.1524917854005627,-2.0954099439497957,-1.479468742047088,-1.3497712744422041,-1.3485516766940933,-1.3078207670069766,-1.307793486560075,-0.22264212645044879,-0.22261585280988772,0.2332692466871794,0.23341178904401652,0.8935332698407451,0.8936263073749513,2.2633873941563634,2.328187424547923,2.3320877794393433,2.386479458358564,2.484790610863523,2.4859628444038786,2.884032846537819,3.089706190077424,3.1271472173568466,3.128949560726523,3.8584747623715225,3.8590060340451138,4.80890730922029,4.846164494459343,4.8547496739644815,5.617157314298767,5.749170946731218,5.750096174643286,7.249308092211952
-5.858071470363549,-4.842876515563998,-4.804128141718662,-4.771584065188568,-4.620073091332765,-4.618501227150332,-3.8315998262782065,-2.840595629181834,-2.7678503217686616,-2.738405612104907,-2.608467537370634,-2.600665973510689,-2.4078310157696525,-2.1714515025959034,-2.1526685499156852,-2.0828094484060142,-1.4832300156147513,-1.350593562340876,-1.3459732362970185,-1.3066952305952266,-1.3064816200847276,-0.2247900040577294,-0.2246832984547104,0.23326610382110471,0.23382891708556208,0.8955024760878735,0.8958719683403543,2.2597202348964593,2.3163564590558674,2.3288795920735077,2.39499999993776,2.4878905248027015,2.492228411607631,2.8794730393587216,3.088779661697988,3.1261948324237663,3.1332969162474016,3.8590796491973496,3.861198084699189,4.792846109345523,4.845416449995903,4.8697370450333155,5.613925832515241,5.74934586891606,5.752948226052165,7.249240492473675
-5.857362784826525,-4.861596490487381,-4.807666789401362,-4.756253503223532,-4.617047247179655,-4.613251317885424,-3.8296130503025725,-2.8641124308531416,-2.773976883194785,-2.723389909515817,-2.6098066504187796,-2.5944203881709584,-2.3985984464210457,-2.187523132588607,-2.152964799090597,-2.0677338482306085,-1.4890524053797594,-1.3518706141923782,-1.3423494415905954,-1.3049149884760285,-1.304060604483044,-0.22835125823237393,-0.22810475723613832,0.23327082233134538,0.2345101897712036,0.8987690813832203,0.899590734465631,2.2534114711061215,2.3018682265770853,2.324291935944424,2.4039908595106483,2.493221919187594,2.5018793813447284,2.872268276713314,3.0872232768749774,3.124624357901694,3.1402222567807643,3.8600817115440478,3.8648235855673896,4.775051279023355,4.844172172986524,4.8857422316931025,5.6088275176203535,5.749638487128335,5.757413796847507,7.249128169077739
-5.856371045885194,-4.880538514488858,-4.812427864313598,-4.742275175506907,-4.612996902849455,-4.605683326405112,-3.8268416593485086,-2.8890736425008536,-2.78188768161231,-2.7124984428092516,-2.608639058899633,-2.586321919902842,-2.3866057960619536,-2.2047799201151865,-2.153382655258489,-2.0518463118301935,-1.49645173018874,-1.3534975454172027,-1.3384480411538002,-1.3025887490588923,-1.300235309527342,-0.23329942738634343,-0.23284415782159007,0.2332973836089219,0.23543583083498226,0.9033103070924138,0.9047478182532664,2.244266386469908,2.2867071879448666,2.3190263421744555,2.411664035909045,2.5008331722517574,2.51409350667609,2.86290010224624,3.0850562858928954,3.1224606616739274,3.1493216723580293,3.8614719323766664,3.869841903432204,4.7565045794879275,4.842435401489336,4.901783614855138,5.602187401007114,5.75005040662851,5.763167310913695,7.248971634764846
-5.85509667705889,-4.899582527580242,-4.8182591040487335,-4.729862744439933,-4.608067245877193,-4.595704035239991,-3.8232957220792105,-2.9148879534364522,-2.7911686708417296,-2.7078077320593357,-2.6029763972495537,-2.576748316873316,-2.372434879143634,-2.2226059352017256,-2.1539243200474183,-2.035733899238616,-1.5049713470680326,-1.3553724323730956,-1.334939247415708,-1.2998236371721135,-1.2947760792393666,-0.2395996263971198,-0.23885207032346198,0.2333635942278195,0.23658025060659113,0.9090949026316574,0.9112968199065322,2.2322336916011887,2.271828406532491,2.313574029810592,2.4174724335610773,2.5105161637504487,2.5281230857464148,2.851893546666899,3.0823293930287843,3.1197381381715026,3.160161904833932,3.8632378933021325,3.8761984899698096,4.737464519174477,4.840211454209092,4.917602957227223,5.594324306808348,5.750583841456154,5.7698891728355735,7.248771604346144
-5.853540226778505,-4.918650146671536,-4.825005825490973,-4.719071239743685,-4.602404018844253,-4.583337284297085,-3.818988153462203,-2.941292063430589,-2.8014746105465345,-2.709544453617253,-2.592503607149421,-2.5659659702141284,-2.356578905452151,-2.240709996079835,-2.154591059404732,-2.0196440212405404,-1.514231214737417,-1.3574091818198035,-1.332171548288966,-1.2967122625369865,-1.2876938769777173,-0.24720977146768336,-0.24606732806347464,0.23348961347960212,0.23791378298694327,0.9160837437678337,0.9191817527550121,2.217583472303315,2.25761210106168,2.308164382624041,2.421467586997389,2.521794007288355,2.543357539322374,2.839768893313178,3.079115462387298,3.116501043531535,3.1723461805280424,3.865363962993203,3.8838269079398575,4.718031509306116,4.837507317343102,4.933100321972047,5.5855107962777755,5.751241580812946,5.777305815654558,7.24852899166927
-5.851702371379915,-4.937684675110312,-4.8325228700495035,-4.709791324786516,-4.596141678480242,-4.568749697058303,-3.8139347060914925,-2.9681388074802255,-2.8125378082068204,-2.7162175451160615,-2.578719692971704,-2.554075633185344,-2.339438176081205,-2.258900132572321,-2.1553814289645254,-2.003700581475449,-1.523930889958687,-1.3595404131752762,-1.3301598761424789,-1.2933297451709225,-1.2792491715068781,-0.2560814469152955,-0.25441935335303834,0.23369641114932263,0.23940449817374307,0.9242305482810699,0.9283393042208951,2.2008899714910846,2.244035212830862,2.302839040002713,2.4239405439568853,2.534048419857028,2.559309495187692,2.8270350541022062,3.075500536275073,3.112804922141718,3.185542990640974,3.867831516597998,3.892651055964776,4.698256883911066,4.834331758352458,4.948225151230378,5.575963462110455,5.752026945472703,5.785199397575127,7.248244905706288
-5.849583918835117,-4.956643339860069,-4.840680685695198,-4.701791933845694,-4.589397436468328,-4.552215808885308,-3.808153976607699,-2.9953318804834153,-2.8241576819325176,-2.726079209827788,-2.563598781062088,-2.5409598407582923,-2.321361266484895,-2.276980271318674,-2.156288088267297,-1.9879754609673992,-1.5338346723848855,-1.3617154134550948,-1.3287537896718282,-1.289735633151634,-1.2697987071426915,-0.26616050424354154,-0.2638308616436845,0.23400431804588023,0.241019905864829,0.9334826774098276,0.9387011521325352,2.1827891001759334,2.2309275340933383,2.297550083956107,2.4252044678452718,2.5466384424035295,2.5755753795414256,2.814214333052196,3.071576445979579,3.108719811560423,3.199489078199225,3.8706191713302855,3.9025874008632297,4.678173062563483,4.830695468380326,4.9629462286667385,5.565848514040429,5.752943734026901,5.793402207105087,7.247920645756555
-5.847185813266326,-4.975493059207628,-4.849367124209852,-4.694791222274984,-4.582269601956954,-4.534051351636142,-3.8016674394941217,-3.0228007280290465,-2.8361857011327283,-2.7378942039880374,-2.5488040693252203,-2.526334461694285,-2.303270447526789,-2.2941085183575947,-2.1572917952354214,-1.9725160820529504,-1.5437543255721222,-1.3638966666896035,-1.3277854224696148,-1.2859772160785656,-1.259664983121659,-0.2773876012884764,-0.2742205344030731,0.23443179171410744,0.24272841514206528,0.9437819927066786,0.9501961771606788,2.163786073473022,2.2181605471651222,2.2922270999454786,2.4255053641028113,2.558931363598248,2.5917919861880354,2.801889151066357,3.0674325375564973,3.1043361016528075,3.213980779979015,3.873703022271892,3.913547056762114,4.657804163051333,4.826611235568961,4.9772412220099005,5.55529197215148,5.75399615882558,5.801786461162609,7.2475576957564005
-5.8445091402983795,-4.994207761972207,-4.858486715227125,-4.688516550277241,-4.574838461485579,-4.514555952816556,-3.7944995251342903,-3.0504891372973475,-2.848511793378241,-2.7509123177940262,-2.5353885759679953,-2.5101082838862854,-2.3128029610225798,-2.2826478113989035,-2.1583492943804963,-1.957357580960659,-1.553534757019694,-1.3660565424271807,-1.3271247480184212,-1.2820926507973764,-1.249095522223577,-0.2896988299213561,-0.2855053573418224,0.23499446837425594,0.24450047792261637,0.9550657421477095,0.9627524457031872,2.144225507097057,2.2056845662969127,2.2868082509879364,2.425009360879785,2.5702671507210035,2.607596921157522,2.790762831442378,3.063144151832917,3.0997740996718925,3.2288623612689564,3.8770568619785255,3.9254375934175685,4.63717044600324,4.822094152132772,4.991092427598012,5.544389515650137,5.755188771576958,5.810254449497591,7.247157717688415
-5.841555133315715,-5.012766568583398,-4.867958756843088,-4.6827359155919535,-4.567168353343073,-4.493983523769608,-3.786677765561845,-3.078349298246534,-2.86105378157113,-2.764685343561848,-2.5237355546643885,-2.4926716040270045,-2.3292908714304246,-2.2631767996271774,-2.1593667217289165,-1.9425288866412973,-1.5630435005071432,-1.3681746190189175,-1.3266828298434221,-1.2781134236635798,-1.2382704325819534,-0.3030264623954728,-0.2976024886608263,0.23570452138699677,0.24630939892001033,0.9672674553857403,0.9762988759170971,2.124333530709988,2.193501158535951,2.2812495060955262,2.42381706420448,2.579901788331501,2.6226031193175,2.7817147213273965,3.0587562825811974,3.0951980874356133,3.2440151466259883,3.8806523675304514,3.93816450207981,4.616290466956299,4.817161858726667,5.004484846564328,5.533214436541021,5.756526378733693,5.818730577187886,7.246722544083571
-5.838325180702295,-5.031152511190898,-4.8777150502651505,-4.677265724436954,-4.559310105573042,-4.47253577059989,-3.778233040975726,-3.106338289582401,-2.873749677734707,-2.77893748060919,-2.5140578257415545,-2.4745949761011627,-2.344548054303338,-2.243706162731106,-2.160135127811006,-1.928056152253195,-1.5721634071932253,-1.370235655119772,-1.32640133936147,-1.274066135774329,-1.2273205923123867,-0.31729976461587855,-0.31043064887071364,0.2365703050324511,0.2481318381517151,0.9803178341335531,0.9907665370381465,2.1042617031009456,2.1816344561963343,2.2755244667256727,2.4219811000802087,2.5869827807054517,2.6364111283596943,2.7757902142230573,3.054263027639011,3.0908336457542305,3.259348622983991,3.884459238903899,3.95163228809936,4.595182277627957,4.811834830385988,5.017405257389883,5.521823599903909,5.758013947021616,5.8271554047906795,7.24625416961163
-5.834820834156112,-5.049351612042987,-4.887697711538108,-4.671966234078591,-4.551303401345702,-4.450367675369439,-3.7691999747641085,-3.134415685279659,-2.8865522096697167,-2.793492063362775,-2.5068676304416218,-2.4563157807851965,-2.3577130887054314,-2.224929013264922,-2.160158997655052,-1.9139649578108313,-1.5807877343171526,-1.372228083137913,-1.326242403893853,-1.2699737376074287,-1.2163432279453052,-0.3324457982153924,-0.3239110869841747,0.2375962342141782,0.24994805951854587,0.9941456277328854,1.0060895656125592,2.084116550164876,2.170114334651699,2.26962138320195,2.419519791591991,2.5906427819561517,2.648687263348749,2.774015794860081,3.0495896149388706,3.0869808906109344,3.2747935680487013,3.888445272613353,3.9657451909703267,4.573864210091028,4.80613670906643,5.029841759409186,5.5102617676898396,5.7596564997576865,5.83548133056329,7.245754741758153
-5.831043818185036,-5.067352208391504,-4.897857245962829,-4.666732999484371,-4.543178883033439,-4.4275967269577565,-3.759617547753673,-3.1625416328516516,-2.89942496957886,-2.808231431817132,-2.5030627021965723,-2.438116778913383,-2.367707924628434,-2.2081888050535468,-2.1582083371256324,-1.9002819111848308,-1.5888169643835783,-1.3741428844183456,-1.3261814286886155,-1.2658563539825514,-1.2054129388015524,-0.348390141247793,-0.3379681975908241,0.23878283584408155,0.25174199242225626,1.0086784842395837,1.0222057110078966,2.0639773028855957,2.1589682284544187,2.2635400182186487,2.416426397406189,2.5902769319264483,2.659277838337033,2.7770026503259535,3.0445941808731933,3.0840059816068646,3.2902968831328323,3.89257635412824,3.9804075534442176,4.552355483797754,4.800094688492185,5.041783557995999,5.4985646998849775,5.761459004954386,5.843669502262944,7.245226550590209
-5.826996040907379,-5.085144450945312,-4.908150935686526,-4.661488408759713,-4.534959941760209,-4.404311889942831,-3.749530039344158,-3.1906750088177054,-2.9123397059526375,-2.8230744414553035,-2.5036524465504595,-2.420198367107399,-2.3734045011457847,-2.196094632435649,-2.151762612095976,-1.8870359240278864,-1.5961568903045944,-1.375972729709495,-1.3262024468366709,-1.261731817209105,-1.1945891191978641,-0.3650574773345658,-0.35252986223926835,0.24012690334155548,0.25350117658273524,1.0238437631384647,1.0390565467587032,2.0439063624014686,2.148217457420079,2.2572891666970616,2.412675002373951,2.585855650972934,2.6682306454203477,2.784614080470559,3.039108360380588,3.082291735473268,3.3058177489492384,3.8968163512372618,3.9955238727458275,4.530676758404173,4.79373995748067,5.053220882366047,5.4867613798560795,5.763426256604505,5.851687613072905,7.2446720176180674
-5.822679606299419,-5.102719926606828,-4.918541526235773,-4.656174708437993,-4.526664204296999,-4.380580959773694,-3.7389884641170688,-3.2187713318682967,-2.925274413812201,-2.8379633566106577,-2.5091404336611833,-2.4027608672093472,-2.3741679279708126,-2.1905366387709524,-2.1390012769388353,-1.874259253568704,-1.602717681801603,-1.3777112972970467,-1.3262951632165747,-1.2576159983658681,-1.1839209603335838,-0.3823720232927349,-0.36752757981600487,0.24162168782739393,0.25521665758614215,1.039569288098389,1.0565874037603231,2.0239555975707946,2.137875592312541,2.2508849352021993,2.408224297367946,2.5779460297550316,2.6756685717140996,2.796076410815987,3.0330065477830943,3.082158074929042,3.321324770467836,3.9011268879610292,4.010998571001928,4.50885070671868,4.787108207903425,5.064144979913696,5.47487562405247,5.765562750967905,5.8595083228258185,7.2440936837664065
-5.818096828053416,-5.120071371480029,-4.928996172202736,-4.650748692229281,-4.518304755220011,-4.356456164721662,-3.728052775510779,-3.24678007923239,-2.9382119837254415,-2.8528558815884466,-2.5190967134540743,-2.3861655261138814,-2.37013270282626,-2.189708461014166,-2.121779816272065,-1.8619882745380079,-1.6084137976424413,-1.3793527055081785,-1.3264530535275183,-1.2535230035381044,-1.173450904986191,-0.400257781369206,-0.38289643991958183,0.243257064109695,0.2568828962339403,1.0557840097378604,1.0747470947956894,2.0041702759891864,2.127947633223263,2.2443496655890205,2.4030203473294236,2.567412800742276,2.6816650066058907,2.8104098328231246,3.0262542856032035,3.0838034574166344,3.3367938485896818,3.905466974447165,4.026735521367526,4.486902663076271,4.7802402125710595,5.074548155926045,5.462927262270852,5.767872560113421,5.867108119636698,7.2434941964759485
